make_model,body_type,price,km,hp,Gearing Type,Displacement_cc,Fuel,Age
Audi A1,Sedans,15770,56013,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,14500,80000,189.08411469,Automatic,1798.0,Benzine,2.0
Audi A1,Sedans,14640,83450,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,14500,73000,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,16790,16200,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Station wagon,16422,62111,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,14480,14986,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,16700,57000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,17990,16103,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,18500,11300,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,17990,26415,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18380,31600,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18399,45764,150.19447408000002,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17990,34914,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,18700,27000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,18900,9752,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18500,28408,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,18400,50280,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,18500,13406,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18500,51160,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,18500,15850,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18900,17000,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18850,9077,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18500,3000,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,8999,115000,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Compact,11444,84029,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,11300,67800,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,18900,14556,88.50745794000001,Automatic,1422.0,Diesel,1.0
Audi A1,Compact,11290,22000,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Compact,11290,38400,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Sedans,11440,83307,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,11445,39668,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,11700,30353,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Sedans,11900,126000,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,11949,57500,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,11890,73945,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,11600,96000,88.50745794000001,Manual,1422.0,Diesel,2.0
Audi A1,Sedans,11900,43120,80.4613254,Manual,999.0,Benzine,3.0
Audi A1,Compact,11630,110715,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,11880,31971,80.4613254,Manual,999.0,Benzine,3.0
Audi A1,Compact,11800,94800,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,11850,85000,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,11569,111265,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Sedans,11490,44120,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Sedans,11490,97976,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,11500,106000,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Sedans,11790,60000,113.98687765,Manual,1598.0,Diesel,3.0
Audi A1,Compact,11490,58000,80.4613254,Manual,999.0,Benzine,3.0
Audi A1,Compact,11470,57454,80.4613254,Manual,999.0,Benzine,3.0
Audi A1,Compact,11480,94055,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Sedans,11180,56000,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,11450,27600,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Compact,11100,111670,113.98687765,Manual,1598.0,Diesel,3.0
Audi A1,Compact,10900,30500,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,10999,69500,93.8715463,Manual,999.0,Benzine,2.0
Audi A1,Compact,10900,43500,80.4613254,Manual,999.0,Benzine,3.0
Audi A1,Sedans,10950,45696,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,10800,34000,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Sedans,10600,55000,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,10800,99000,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,9950,118500,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,10300,85000,93.8715463,Manual,999.0,Benzine,3.0
Audi A1,Sedans,10000,192000,113.98687765,Manual,1598.0,Diesel,3.0
Audi A1,Compact,10490,130000,88.50745794000001,Manual,1422.0,Diesel,3.0
Audi A1,Compact,18900,41294,95.21256839,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,18900,64000,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,18900,13135,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,18900,4250,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,18890,2949,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,18890,17861,95.21256839,Automatic,999.0,Benzine,2.0
Audi A1,Compact,18890,22800,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,18880,5108,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,18880,11335,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18880,6396,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18880,47800,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,18880,7021,93.8715463,Automatic,929.0,Benzine,1.0
Audi A1,Compact,18880,30952,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18880,33991,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18870,35800,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,18850,7672,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18500,13406,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Compact,18870,8430,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18497,40488,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,18490,24200,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,18490,26500,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,18490,58806,95.21256839,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,18500,39000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,18490,16700,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,18490,41900,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,18480,15093,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18480,5211,88.50745794000001,Automatic,1422.0,Diesel,1.0
Audi A1,Compact,18470,12000,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18444,50066,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,18400,51484,95.21256839,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,18400,14770,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,12415,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,26064,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,16500,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,9000,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18900,12402,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,14702,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,14523,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,9082,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,9580,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,10013,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,10450,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,14878,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,10273,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Compact,18900,47500,95.21256839,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,18900,9466,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18900,18971,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Compact,18900,31877,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,18900,9878,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Compact,18900,17535,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18850,76264,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,18850,6695,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,18850,21275,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18850,12261,88.50745794000001,Automatic,1422.0,Diesel,1.0
Audi A1,Sedans,18840,3620,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,18800,8330,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Compact,18750,20306,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18730,1,113.98687765,Automatic,999.0,Benzine,0.0
Audi A1,Sedans,18700,27000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,18690,31750,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18600,19800,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,18500,52000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,18500,15500,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18620,25977,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,18500,9000,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,18500,65000,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,18500,14493,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18500,33500,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Compact,18333,4800,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18350,51000,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,18349,7307,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,18333,4800,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,18333,5500,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,18300,35500,88.50745794000001,Automatic,1422.0,Diesel,1.0
Audi A1,Sedans,18300,18000,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,18290,40000,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,18250,14551,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Sedans,18200,16500,113.98687765,Automatic,1207.1322475570032,Diesel,1.0
Audi A1,Compact,18185,26700,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,18150,8000,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,18000,15000,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Compact,17998,14436,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Compact,17998,72624,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17990,13960,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,17990,40301,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17990,19990,95.21256839,Automatic,999.0,Benzine,2.0
Audi A1,Compact,17990,3087,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,17989,37626,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,17980,22980,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,17980,57926,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Compact,17970,3900,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,17980,7924,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,17970,6257,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,17950,29800,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,17950,35816,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17950,12960,123.37403228,Automatic,1395.0,Benzine,1.0
Audi A1,Compact,17950,8600,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,17950,14300,93.8715463,Automatic,999.0,Diesel,2.0
Audi A1,Sedans,17944,9463,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,17940,20326,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,17950,70000,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17500,23664,88.50745794000001,Automatic,1422.0,Diesel,1.0
Audi A1,Sedans,17500,51900,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,17500,15000,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,17500,33000,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17450,12000,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,17500,42000,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,17930,25976,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,17500,26299,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,17495,40000,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,17490,36530,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,17490,29159,89.84848003,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,17490,55000,189.08411469,Automatic,1798.0,Benzine,3.0
Audi A1,Sedans,17449,40133,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,17445,38562,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Compact,17444,7300,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Station wagon,17440,10457,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Compact,17420,27058,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,17450,38344,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17445,45276,147.5124299,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,17370,16607,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,17350,26462,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,17900,62000,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,17930,40257,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Compact,17920,36709,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,17900,25330,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,17900,11300,88.50745794000001,Automatic,1158.381694255112,Diesel,3.0
Audi A1,Compact,17900,10170,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,17900,12260,113.98687765,Automatic,1598.0,Diesel,1.0
Audi A1,Compact,17900,44604,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17900,25751,95.21256839,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,17900,13000,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,17900,63136,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17900,21900,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,17900,23357,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,17900,40000,147.5124299,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17900,63136,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17890,27950,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16900,3150,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,17900,4810,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,16900,32700,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,16900,67790,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,17890,63500,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,17900,37702,124.71505437,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,17900,40164,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,16900,47750,95.21256839,Automatic,999.0,Benzine,3.0
Audi A1,Compact,16890,39600,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16890,29200,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,16880,32103,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,16880,19700,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,16880,6680,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,16880,49100,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,16879,30348,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,16870,7680,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,16850,36400,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,16840,49800,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,16830,50200,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16876,47500,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,16820,24762,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,16800,36236,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,16790,38831,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16780,18556,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,16530,36625,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,16500,25000,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16500,36041,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,16500,36500,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,16500,25000,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16500,66000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,16490,90000,89.84848003,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,16490,14000,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,16490,16081,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,16480,32863,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16480,54889,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,16450,18392,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,16480,40800,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Compact,16480,60490,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Compact,16444,33142,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,16430,40500,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16443,13819,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17300,18800,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,17240,40550,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17150,25000,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17000,46000,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Compact,16999,31987,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,16999,52800,147.5124299,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16995,57178,89.84848003,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,16990,36500,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,16990,14000,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,16980,59500,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,16970,26861,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,16950,13200,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Compact,16975,19177,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,16950,19044,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,16930,40500,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,16900,33000,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,16900,21000,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,16900,58033,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,16900,32000,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Sedans,17890,12500,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,17890,36530,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Compact,17880,5991,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,17880,33306,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,17850,52896,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17750,32000,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Compact,17820,9998,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,17790,49198,89.84848003,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,17777,28600,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,17820,59000,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,17770,10300,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,17700,24550,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,17700,26000,113.98687765,Automatic,1596.0,Diesel,3.0
Audi A1,Compact,17700,40800,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Compact,17700,24550,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,17660,7701,93.8715463,Automatic,999.0,Benzine,1.0
Audi A1,Sedans,17650,19500,123.37403228,Automatic,1395.0,Benzine,2.0
Audi A1,Sedans,17650,45605,88.50745794000001,Automatic,1422.0,Diesel,2.0
Audi A1,Sedans,17530,45200,123.37403228,Automatic,1395.0,Benzine,3.0
Audi A1,Sedans,17500,22500,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,15420,44585,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15250,32750,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,15250,61980,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,15190,37500,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15200,49600,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Compact,15180,76275,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15380,46900,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,14250,10000,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,14450,49466,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,14470,48800,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,14350,94300,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,14210,18600,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,14300,67278,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,13892,69850,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Compact,13990,46000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,13950,10000,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,13900,108000,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,14990,35367,93.8715463,Automatic,999.0,Benzine,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15090,63668,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,15000,78000,113.98687765,Automatic,1598.0,Diesel,2.0
Audi A1,Compact,14998,137066,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Sedans,14990,34000,113.98687765,Automatic,1598.0,Diesel,3.0
Audi A1,Compact,14990,9600,93.8715463,Automatic,999.0,Benzine,2.0
Audi A1,Compact,13880,88800,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,13500,59150,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,13480,110375,88.50745794000001,Automatic,1422.0,Diesel,3.0
Audi A1,Sedans,13450,26310,93.8715463,Automatic,999.0,Benzine,1.0
